SYMBOL	TRANSCRIPT	COHORT	CANCER_TYPE	MUTATIONS	SAMPLES_COHORT	ALL_METHODS	SIG_METHODS	QVALUE_COMBINATION	QVALUE_CGC_COMBINATION	RANKING	TIER	ROLE	CGC_GENE	TIER_CGC	CGC_CANCER_GENE	SIGNATURE9	SIGNATURE10	WARNING_EXPRESSION	WARNING_GERMLINE	SAMPLES_3MUTS	OR_WARNING	WARNING_ARTIFACT	KNOWN_ARTIFACT	NUM_PAPERS	WARNING_ENSEMBL_TRANSCRIPTS	DRIVER	FILTER
DAXX	ENST00000374542	PCAWG_WGS_PANC_ENDOCRINE	PANET	16.0	81	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning	oncodrivefml,dndscv,cbase,mutpanning	5.7794921237023866e-27	2.3440845149764988e-26	2.0	1	LoF	True	1.0	True	0.0	0.0	False	False	0.0	False	False	False	5.0	False	True	PASS
DAZAP1	ENST00000233078	CBIOP_WXS_DLBCL_DFCI_2018	DLBCLNOS	3.0	121	oncodrivefml,cbase,mutpanning	oncodrivefml,cbase	1.752810442879439e-07		88.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	True	False	6.0	False	True	Warning artifact
DAZAP1	ENST00000233078	CBIOP_WXS_DLBC_BROAD_2012	DLBCLNOS	2.0	58	oncodrivefml	combination	0.000380771730203		55.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	True	False	6.0	False	False	No driver
DAZAP2	ENST00000412716	CGCI_WGS_CESC_2020	CESC	2.0	120	dndscv	combination	0.0006608932263468		112.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DBF4	ENST00000265728	HARTWIG_WGS_EGC_2023	EGC	2.0	21	oncodrivefml	combination	6.67059331125972e-05		34.0	3	LoF	False		False	0.0	0.5	False	False	0.0	False	False	False	0.0	False	False	No driver
DBH	ENST00000393056	PCAWG_WGS_CNS_MEDULLO	MBL	2.0	141	oncodrivefml	combination	0.0149775869766202		108.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	3.0	False	False	No driver
DBT	ENST00000370132	PEDCBIOP_WXS_MBL_GP3_PRY	MBL	2.0	58	oncodrivefml,dndscv,cbase	combination	7.051881063299478e-05		6.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCAF11	ENST00000446197	CBIOP_WXS_BLCA_VALLEN_2018	BLCA	2.0	27	oncodrivefml	combination	0.0043189932578209		76.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCAF12L1	ENST00000371126	CBIOP_WXS_ANGS_TREATED_2020	ANGS	3.0	37	mutpanning	combination	0.0012034952546462		141.0	3	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
DCAF12L2	ENST00000360028	HARTWIG_WGS_COAD_2023	COAD	8.0	125	dndscv,cbase	combination	0.0376258819988355	0.023466413680143	115.0	2	LoF	True	2.0	True	0.0	0.0	False	False	0.0	False	False	False	0.0	False	True	PASS
DCAF12L2	ENST00000360028	TCGA_WXS_GBM	GBM	11.0	391	dndscv,cbase,mutpanning	dndscv,cbase	4.962926023744946e-06	8.604550144863759e-07	12.0	1	Act	True	2.0	False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	True	PASS
DCAF12L2	ENST00000360028	CBIOP_WXS_LUAD_ONCOSG_2020	LUAD	10.0	302	dndscv	dndscv	0.0010219434895914	0.00031437753112	41.0	2	Act	True	2.0	False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	True	PASS
DCAF12L2	ENST00000360028	PCAWG_WGS_PROST_ADENOCA	PRAD	2.0	199	oncodriveclustl	combination	0.0155485488578513	0.0569456723651085	50.0	2	Act	True	2.0	False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	True	PASS
DCAF4L2	ENST00000319675	TCGA_WXS_BRCA	BRCA	12.0	1009	dndscv	combination	0.080929661703105		78.0	4	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
DCAF4L2	ENST00000319675	CBIOP_WXS_ESCA_BROAD	ESCA	8.0	146	dndscv	dndscv	0.0004904818859737		92.0	3	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
DCAF4L2	ENST00000319675	HARTWIG_WGS_NSCLC_2023	NSCLC	47.0	510	dndscv	dndscv	0.2328515045575396		155.0	4	Act	False		False	0.0	0.0217391304347826	True	False	1.0	False	False	False	0.0	False	False	No driver
DCAF4L2	ENST00000319675	ICGC_WXS_PAAD_PACA_CA_2019	PAAD	2.0	48	oncodrivefml,cbase,mutpanning	combination	8.411061143403873e-05		21.0	1	LoF	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
DCAF4L2	ENST00000319675	ICGC_WXS_WDTC_THCA_SA_2019	WDTC	2.0	243	oncodrivefml,dndscv,cbase	oncodrivefml	8.996879130537758e-07		11.0	1	LoF	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
DCAF6	ENST00000367840	CBIOP_WXS_PRAD_SU2C_2019	PRAD	3.0	444	oncodrivefml	combination	0.2485285619383946		180.0	4	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
DCAF8L1	ENST00000441525	STJUDE_WGS_D_EPD_2018	EPM	2.0	39	oncodrivefml,cbase	combination	4.3244545373256535e-08		42.0	3	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
DCAF8L2	ENST00000451261	ICGC_WXS_ESCA_ESCA_CN_2019	ESCA	3.0	211	oncodriveclustl	combination	0.2784100196013779		52.0	4	ambiguous	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
DCAF8L2	ENST00000451261	PCAWG_WGS_BONE_LEIOMYO	LMS	3.0	34	oncodrivefml	combination	0.2119200461435181		84.0	4	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
DCAF8L2	ENST00000451261	CBIOP_WXS_SCLC_UCOLOGNE_2015	SCLC	12.0	107	dndscv,mutpanning	combination	0.0035064588860763		35.0	3	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
DCAF8L2	ENST00000451261	TCGA_WXS_SOFT_TISSUE	SOFT_TISSUE	9.0	234	dndscv	combination	0.0092373973286809		84.0	3	LoF	False		False	0.0	0.0	True	False	1.0	False	False	False	0.0	False	False	No driver
DCANP1	ENST00000503143	CBIOP_WXS_VSC_CUK_2018	VULVA	3.0	15	oncodrivefml,dndscv,mutpanning	combination	2.684305391425792e-05		15.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCC	ENST00000442544	ICGC_WXS_COADREAD_COCA_CN_TORRENT_2019	COADREAD	2.0	29	oncodrivefml	combination	0.0117760342386512	0.1496145150020639	55.0	2	Act	True	2.0	True	0.0	0.0	False	False	0.0	False	False	False	27.0	False	True	PASS
DCC	ENST00000442544	HARTWIG_WGS_EGC_2023	EGC	2.0	21	oncodrivefml,dndscv,cbase	oncodrivefml	5.09458640464961e-09	9.06536698474416e-09	6.0	1	LoF	True	2.0	False	0.0	0.0	True	False	0.0	False	False	False	27.0	False	True	Warning expression
DCC	ENST00000442544	CBIOP_WXS_ESCA_BROAD	ESCA	10.0	146	cbase	cbase	4.765977815126388e-05	1.6485821602101354e-05	148.0	2	LoF	True	2.0	False	0.0	0.0	False	False	0.0	False	False	False	27.0	False	True	PASS
DCC	ENST00000442544	ICGC_WXS_HCC_LICA_CN_VARSCAN_2019	HCC	5.0	175	smregions	combination	0.0153273630741029	0.0253649187059394	102.0	2	Act	True	2.0	False	0.0	0.0	False	False	0.0	False	False	False	27.0	False	True	PASS
DCC	ENST00000442544	ICGC_WGS_LNM_NKTL_SG_2019	LNM	2.0	23	oncodrivefml	combination	0.0015687153832786	0.0354954527837036	27.0	2	Act	True	2.0	False	0.0	0.0	True	False	0.0	False	False	False	27.0	False	True	Warning expression
DCC	ENST00000442544	HARTWIG_WGS_NETNOS_2023	NETNOS	3.0	23	cbase,mutpanning	combination	6.852259994620401e-05	0.0003555344603278	22.0	1	Act	True	2.0	False	0.0	0.0	True	False	0.0	False	False	False	27.0	False	True	Warning expression
DCC	ENST00000442544	ICGC_WGS_PAAD_PACA_CA_2019	PAAD	3.0	61	oncodrivefml,cbase	combination	0.0007489822258897	0.0029433044041691	58.0	2	LoF	True	2.0	False	0.0	0.0	False	False	0.0	False	False	False	27.0	False	True	PASS
DCC	ENST00000442544	OTHER_WGS_PRAD_CPGEA_2021	PRAD	3.0	208	oncodrivefml	combination	0.0015162225981115	0.0024475180542995	99.0	2	LoF	True	2.0	False	0.0	0.0	False	False	0.0	False	False	False	27.0	False	True	PASS
DCC	ENST00000442544	HARTWIG_WGS_SIC_2023	SIC	2.0	57	oncodrivefml,cbase	combination	3.307908335558374e-05	0.0003531678605316	45.0	1	LoF	True	2.0	False	0.0	0.0	True	False	0.0	False	False	False	27.0	False	True	Warning expression
DCC	ENST00000442544	HARTWIG_WGS_SKCM_2023	SKCM	77.0	299	hotmaps	combination	0.0605844692508626	0.0162476063344189	44.0	2	Act	True	2.0	False	0.0	0.0	True	False	1.0	False	False	False	27.0	False	True	Warning expression
DCDC1	ENST00000684477	PCAWG_WGS_KIDNEY_CHRCC	CHRCC	2.0	43	oncodrivefml,cbase	combination	0.0010701067183962		15.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCDC1	ENST00000684477	PCAWG_WGS_LIVER_HCC	HCC	13.0	314	cbase	cbase	0.0091432143861415		53.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCDC1	ENST00000684477	TCGA_WXS_HCC	HCC	13.0	360	oncodriveclustl	oncodriveclustl	0.0860984001673667		146.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCDC1	ENST00000684477	HARTWIG_WGS_MT_2023	MT	4.0	24	oncodrivefml,cbase	combination	0.0035491458758442		70.0	3	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
DCDC2	ENST00000378454	ICGC_WGS_BRCA_BRCA_EU_2019	BRCA	6.0	483	dndscv	combination	0.0212135438760522		153.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	2.0	False	False	No driver
DCDC2	ENST00000378454	TARGET_WXS_OS_2020	OS	2.0	97	oncodrivefml	combination	0.0541982381334298		101.0	4	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	2.0	False	False	No driver
DCHS1	ENST00000299441	PCAWG_WGS_KIDNEY_RCC	CCRCC	4.0	143	smregions	combination	0.002938955929027		38.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS1	ENST00000299441	CGCI_WGS_CESC_2020	CESC	9.0	120	smregions	combination	0.1262168167910919		58.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS1	ENST00000299441	ICGC_WGS_CLLSLL_CLLE_ES_2019	CLLSLL	2.0	51	oncodrivefml	combination	0.0056263966724799		44.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS1	ENST00000299441	PCAWG_WGS_LIVER_HCC	HCC	11.0	314	cbase	combination	0.0003564170704795		78.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS1	ENST00000299441	CPTAC_WXS_LUSC_2020	LUSC	18.0	108	cbase	cbase	1.1313537730505646e-05		68.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS1	ENST00000299441	TARGET_WGS_NBL_US	NBL	3.0	212	oncodrivefml	combination	0.0053075210550794		79.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS1	ENST00000299441	ICGC_WGS_PAAD_PACA_AU_2019	PAAD	3.0	131	oncodrivefml,smregions	combination	0.0005899923988271		22.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS1	ENST00000299441	TCGA_WXS_PAAD	PAAD	4.0	176	cbase	cbase	0.0082212474592261		158.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS1	ENST00000299441	PCAWG_WGS_STOMACH_ADENOCA	STAD	3.0	68	smregions	smregions	0.0217178997879776		71.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS1	ENST00000299441	TCGA_WXS_STAD	STAD	15.0	436	cbase	cbase	0.0017264734068376		153.0	3	LoF	False		False	0.0666666666666666	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS1	ENST00000299441	CBIOP_WXS_VSC_CUK_2018	VULVA	4.0	15	smregions,cbase,mutpanning	combination	0.0002942783930737		25.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	CBIOP_WXS_BCC_UNIGE_2016_TREAT	BCC	9.0	11	cbase,mutpanning	combination	0.000897439179956		14.0	1	LoF	False		False	0.0	0.0	False	False	1.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	HARTWIG_WGS_BLCA_2023	BLCA	16.0	144	smregions	combination	0.0009327622843886		128.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	CBIOP_WXS_BLCA_BGI	BLCA	6.0	79	cbase	combination	0.0006242871305981		115.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	PCAWG_WGS_BREAST_ADENOCA	BRCA	4.0	195	smregions	combination	0.1169150493455683		62.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	CBIOP_WXS_DLBCL_DFCI_2018	DLBCLNOS	7.0	121	smregions	combination	0.0390871256568044		107.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	ICGC_WXS_HCC_LICA_CN_STRELKA_2019	HCC	99.0	115	smregions	smregions	0.3347880142458064		235.0	4	ambiguous	False		False	0.0	0.0	False	False	16.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	PEDCBIOP_WXS_HGG_PRY	HGGNOS	3.0	106	smregions	combination	0.0045377511370522		142.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	PCAWG_WGS_BONE_LEIOMYO	LMS	3.0	34	oncodrivefml,smregions,cbase,mutpanning	combination	0.0004906908819034		22.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	TARGET_WGS_NBL_US	NBL	5.0	212	smregions	combination	0.0022420196321766		49.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	TCGA_WXS_OVT	OVT	15.0	409	oncodriveclustl	combination	0.1933460654169734		97.0	4	Act	False		False	0.0	0.0666666666666666	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	ICGC_WXS_PAAD_PACA_CA_2019	PAAD	3.0	48	smregions,cbase	combination	0.0050835903050306		86.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	ICGC_WGS_PAAD_PACA_CA_2019	PAAD	4.0	61	oncodrivefml,dndscv,smregions,cbase	cbase	0.0001368541335204		12.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	CBIOP_WXS_MM_BROAD_TREAT	PCM	3.0	98	smregions	smregions	0.0420818507504935		141.0	3	Act	False		False	0.3333333333333333	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	CBIOP_WGS_PRAD_EURUROL_2017	PRAD	2.0	65	oncodrivefml	combination	0.0339818346525015		28.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_PRY	PRAD	13.0	223	cbase,mutpanning	cbase	5.064461099875208e-05		16.0	1	LoF	False		False	0.0769230769230769	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	ICGC_WGS_PRAD_PRAD_UK_2019	PRAD	5.0	107	oncodrivefml,smregions,cbase,mutpanning	combination	2.94945140190824e-07		9.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	HARTWIG_WGS_SCLC_2023	SCLC	4.0	52	oncodriveclustl,smregions	combination	0.0108069478908411		118.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	CBIOP_WXS_EGC_TMUCIH_2015	STAD	11.0	78	smregions	combination	0.0126820084418287		109.0	3	Act	False		False	0.0909090909090909	0.1818181818181818	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	PCAWG_WGS_STOMACH_ADENOCA	STAD	3.0	68	smregions	combination	0.0638475255280639		85.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	HARTWIG_WGS_STOMACH_2023	STOMACH	4.0	45	smregions,mutpanning	combination	0.0013136718450161		11.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCHS2	ENST00000357232	ICGC_WXS_WDTC_THCA_SA_2019	WDTC	3.0	243	smregions	smregions	0.0289200438088837		59.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCLK1	ENST00000360631	TCGA_WXS_ACC	ACC	2.0	91	oncodrivefml	combination	0.0037106490002994		21.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	8.0	False	False	No driver
DCLK1	ENST00000360631	TCGA_WXS_STAD	STAD	35.0	436	dndscv	dndscv	0.0043685069137401		138.0	3	Act	False		False	0.0294117647058823	0.0294117647058823	False	False	0.0	False	False	False	8.0	False	False	No driver
DCLK2	ENST00000296550	TCGA_WXS_OVT	OVT	6.0	409	smregions	combination	0.1052159356138058		165.0	4	Act	False		False	0.0	0.0	False	False	1.0	False	False	False	0.0	False	False	No driver
DCLK2	ENST00000296550	TCGA_WXS_STAD	STAD	4.0	436	smregions	combination	0.0696283350519171		83.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCLRE1A	ENST00000361384	TCGA_WXS_LGGNOS	LGGNOS	2.0	510	oncodrivefml	combination	0.0057387905838559		143.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCN	ENST00000052754	TCGA_WXS_THYM	THYM	2.0	122	oncodrivefml	combination	0.0215560227565887		44.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	14.0	False	False	No driver
DCP2	ENST00000389063	TCGA_WXS_LUSC	LUSC	2.0	472	oncodrivefml	oncodrivefml	0.0022444657452384		46.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCST1	ENST00000295542	PCAWG_WGS_BREAST_ADENOCA	BRCA	4.0	195	cbase	combination	0.0421552763163886		138.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCST1	ENST00000295542	TCGA_WXS_BRCA	BRCA	4.0	1009	oncodrivefml	combination	0.0724030918405217		151.0	4	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCST2	ENST00000368424	CBIOP_WXS_ANGS_TREATED_2020	ANGS	2.0	37	oncodrivefml	combination	0.002095005484831		147.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCSTAMP	ENST00000297581	CBIOP_WXS_LUAD_BROAD	LUAD	15.0	159	dndscv	combination	0.0015820026992865		92.0	3	Act	False		False	0.0	0.0666666666666666	False	False	0.0	False	False	False	1.0	False	False	No driver
DCSTAMP	ENST00000297581	TCGA_WXS_STAD	STAD	13.0	436	cbase	cbase	0.0208281903123682		166.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
DCTN1	ENST00000628224	CBIOP_WXS_LUAD_ONCOSG_2020	LUAD	4.0	302	smregions	combination	0.4400337983075235	0.6300700912627505	107.0	4	Act	True	1.0	False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DCUN1D1	ENST00000292782	HARTWIG_WGS_MT_2023	MT	2.0	24	oncodriveclustl	combination	0.2699511102383427		17.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	7.0	False	False	No driver
DCX	ENST00000636035	TCGA_WXS_LUSC	LUSC	16.0	472	dndscv	combination	7.75213017877275e-05		66.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	3.0	False	False	No driver
DDB1	ENST00000301764	CBIOP_WXS_LUAD_VALLEN_2018	LUAD	3.0	47	smregions	combination	0.0226943402943592		62.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DDB2	ENST00000256996	ICGC_WXS_AML_LAML_KR_2019	AML	2.0	50	cbase,hotmaps	combination	2.298606129969287e-05	0.0005409380791583	22.0	1	Act	True	1.0	False	0.0	0.0	False	False	0.0	False	False	False	8.0	False	True	PASS
DDB2	ENST00000256996	CBIOP_WXS_BLCA_DFARBER_MSKCC_2014	BLCA	3.0	50	cbase	combination	0.0012341732748696	0.0008493242051501	128.0	2	LoF	True	1.0	False	0.0	0.0	False	False	0.0	False	False	False	8.0	False	True	PASS
DDC	ENST00000444124	CBIOP_WXS_ANGS_UNTREAT_2020	ANGS	3.0	34	oncodrivefml,cbase,hotmaps	combination	1.3365265652396356e-05		33.0	1	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
DDHD2	ENST00000397166	CBIOP_WXS_VSC_CUK_2018	VULVA	2.0	15	oncodriveclustl	combination	0.0204279088421247		73.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	2.0	False	False	No driver
DDI1	ENST00000302259	HARTWIG_WGS_COAD_2023	COAD	4.0	125	oncodriveclustl	combination	0.0262759979641723		84.0	3	LoF	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
DDI1	ENST00000302259	PCAWG_WGS_ESO_ADENOCA	ESCA	5.0	97	dndscv	combination	0.0900081403411483		147.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DDI1	ENST00000302259	HARTWIG_WGS_PROSTATE_2023	PROSTATE	3.0	416	smregions	combination	0.1014088316028223		135.0	4	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
DDIAS	ENST00000533655	TCGA_WXS_OVT	OVT	4.0	409	oncodrivefml	combination	0.0394687586218972		151.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
DDR2	ENST00000367921	HARTWIG_WGS_EGC_2023	EGC	2.0	21	oncodriveclustl	combination	0.0515465982302571	0.43562685929366	118.0	4	Act	True	1.0	False	0.0	0.5	False	False	0.0	False	False	False	8.0	False	False	No driver
DDR2	ENST00000367921	ICGC_WXS_HCC_LICA_CN_VARSCAN_2019	HCC	2.0	175	oncodrivefml	combination	0.0113592881048232	0.0181686924640529	136.0	2	LoF	True	1.0	False	0.0	0.0	False	False	0.0	False	False	False	8.0	False	True	PASS
DDX11	ENST00000542838	CBIOP_WXS_ACY_2019	ACYC	6.0	35	oncodriveclustl,dndscv,hotmaps	oncodriveclustl,hotmaps	0.0029976141168843		17.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	True	Lack of literature evidence
DDX11	ENST00000542838	ICGC_WXS_AML_LAML_KR_2019	AML	3.0	50	oncodriveclustl,dndscv,cbase,hotmaps	oncodriveclustl	5.280274026922254e-06		18.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DDX11	ENST00000542838	TARGET_WXS_AML_2020	AML	2.0	22	oncodrivefml,dndscv,cbase	cbase	0.001197615717083		15.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DDX11	ENST00000542838	ICGC_WXS_BRCA_BRCA_KR_2019	BRCA	5.0	49	oncodriveclustl,dndscv,cbase	oncodriveclustl	0.0008554985719209		48.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DDX11	ENST00000542838	ICGC_WXS_ESCA_ESCA_CN_2019	ESCA	3.0	211	hotmaps	combination	0.0311393045768945		46.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DDX11	ENST00000542838	ICGC_WXS_HCC_LIAD_FR_2019	HCC	2.0	30	oncodrivefml,cbase	combination	0.0007535233359592		12.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DDX11	ENST00000542838	ICGC_WXS_HCC_LICA_CN_STRELKA_2019	HCC	67.0	115	oncodriveclustl,hotmaps	oncodriveclustl,hotmaps	0.1193897420428476		80.0	4	LoF	False		False	0.0149253731343283	0.0	False	False	8.0	False	False	False	0.0	False	False	No driver
DDX11	ENST00000542838	CBIOP_WXS_SKCM_BROAD	MEL	6.0	88	oncodriveclustl,mutpanning,hotmaps	combination	0.0001613418548654		7.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
DDX11	ENST00000542838	HARTWIG_WGS_SCLC_2023	SCLC	2.0	52	oncodrivefml	combination	0.247365948856827		66.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
