source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition
Q13882	Q6P1J9	PTK6	CDC73	True	False	True	True	False	True
Q13882	P78357	PTK6	CNTNAP1	True	True	False	True	True	False
P07949	P78527	RET	PRKDC	True	True	False	True	True	False
P07949	P42224	RET	STAT1	True	True	False	True	True	False
Q13546	Q9UHD2	RIPK1	TBK1	True	True	False	False	False	False
Q9UHD2	Q13546	TBK1	RIPK1	True	False	True	True	False	True
Q01973	P21860	ROR1	ERBB3	True	True	False	True	True	False
O00141	P42224	SGK1	STAT1	True	True	False	True	True	False
COMPLEX:P0CG48_Q9Y385	Q86UV6	UBC_UBE2J1	TRIM74	True	True	False	True	True	False
Q13976	P11831	PRKG1	SRF	True	True	False	True	True	False
Q8TDY4	Q15052	ASAP3	ARHGEF6	True	True	False	True	True	False
O00418	Q16539	EEF2K	MAPK14	True	False	False	False	False	False
Q16539	O00418	MAPK14	EEF2K	True	False	True	True	False	True
P25098	P30989	GRK2	NTSR1	True	True	False	True	True	False
Q6DKK2	Q9H444	TTC19	CHMP4B	True	True	False	True	True	False
P12931	P48048	SRC	KCNJ1	True	False	True	True	False	True
Q9UHC7	P60484	MKRN1	PTEN	True	False	True	True	False	True
Q15418	Q07352	RPS6KA1	ZFP36L1	True	False	True	True	False	True
Q96BR1	Q92597	SGK3	NDRG1	True	False	True	True	False	True
P22694	P46020	PRKACB	PHKA1	True	False	True	True	False	True
P28482	Q6P996	MAPK1	PDXDC1	True	False	False	False	False	False
Q92633	P50148	LPAR1	GNAQ	True	True	False	True	True	False
Q9UHD9	P09651	UBQLN2	HNRNPA1	True	True	False	True	True	False
Q96BR1	Q86YD1	SGK3	PTOV1	True	False	True	True	False	True
Q96BR1	P49815	SGK3	TSC2	True	True	False	True	True	False
Q9H2G2	P04637	SLK	TP53	True	True	False	True	True	False
Q02156	P46459	PRKCE	NSF	True	True	False	True	True	False
COMPLEX:P0CG48_P49459	Q86UV6	UBC_UBE2A	TRIM74	True	True	False	True	True	False
P12931	O14965	SRC	AURKA	True	True	False	True	True	False
P12931	Q15306	SRC	IRF4	True	True	False	True	True	False
P12931	P02545	SRC	LMNA	True	True	False	True	True	False
P12931	O75581	SRC	LRP6	True	False	True	True	False	True
P12931	Q96KG7	SRC	MEGF10	True	True	False	True	True	False
P12931	P04629	SRC	NTRK1	True	True	False	True	True	False
P07947	Q04760	YES1	GLO1	True	True	False	True	True	False
Q13362	P04637	PPP2R5C	TP53	True	True	False	True	True	False
P51812	Q9Y4K3	RPS6KA3	TRAF6	True	True	False	True	True	False
P49841	Q9NRR4	GSK3B	DROSHA	True	True	False	True	True	False
Q15154	P41208	PCM1	CETN2	True	True	False	True	True	False
P00533	P35222	EGFR	CTNNB1	True	True	True	True	True	False
P35222	P00533	CTNNB1	EGFR	True	True	False	False	False	False
P12931	P84022	SRC	SMAD3	True	True	False	True	True	False
Q15831	P43268	STK11	ETV4	True	True	True	True	False	True
O00506	O43561	STK25	LAT	True	True	False	True	True	False
Q13043	P04406	STK4	GAPDH	True	True	False	True	True	False
P19525	P35568	EIF2AK2	IRS1	True	False	True	True	False	True
P07384	COMPLEX:Q00535_Q15078	CAPN1	CDK5_CDK5R1	True	True	False	True	True	False
Q07912	O00308	TNK2	WWP2	True	True	False	True	True	False
P67870	Q9UGP8	CSNK2B	SEC63	True	True	False	True	True	False
Q13043	Q15424	STK4	SAFB	True	False	True	True	False	True
P43405	Q32MZ4	SYK	LRRFIP1	True	True	False	True	True	False
P40763	P43405	STAT3	SYK	True	True	False	False	False	False
P43405	P40763	SYK	STAT3	True	True	False	True	True	False
Q9UHD2	Q86U44	TBK1	METTL3	True	True	False	True	True	False
Q9UKI8	Q96PY6	TLK1	NEK1	True	True	False	True	True	False
O14920	O43524	IKBKB	FOXO3	True	False	True	True	False	True
P23470	O60674	PTPRG	JAK2	True	False	True	True	False	True
P23467	P35968	PTPRB	KDR	True	False	True	True	False	True
P31749	Q9UBP6	AKT1	METTL1	True	False	True	True	False	True
P17693	Q99706	HLA-G	KIR2DL4	True	True	False	True	True	False
Q05655	Q13887	PRKCD	KLF5	True	True	False	True	True	False
P49336	Q92585	CDK8	MAML1	True	False	False	False	False	False
Q92585	P49336	MAML1	CDK8	True	True	False	True	True	False
O60285	P10636	NUAK1	MAPT	True	True	False	True	True	False
Q13153	O15344	PAK1	MID1	True	True	False	True	True	False
P11309	Q92597	PIM1	NDRG1	True	False	True	True	False	True
Q02156	Q92993	PRKCE	KAT5	True	True	False	True	True	False
Q05397	Q9NZN5	PTK2	ARHGEF12	True	True	False	True	True	False
P51451	P12318	BLK	FCGR2A	True	True	False	True	True	False
Q6GPH4	Q13489	XAF1	BIRC3	True	False	True	True	False	True
Q14332	Q92997	FZD2	DVL3	True	True	False	True	True	False
P31277	O00470	HOXD11	MEIS1	True	True	False	True	True	False
Q13049	Q86U86	TRIM32	PBRM1	True	False	True	True	False	True
P52564	P53779	MAP2K6	MAPK10	True	True	False	True	True	False
P43405	P30307	SYK	CDC25C	True	False	True	True	False	True
P53779	P54259	MAPK10	ATN1	True	False	True	True	False	True
Q07912	P40763	TNK2	STAT3	True	True	False	True	True	False
Q5TCY1	Q16555	TTBK1	DPYSL2	True	True	False	True	True	False
COMPLEX:P17987_P40227_P48643_P49368_P50990_P50991_P78371_Q99832	P01106	CCT2_CCT3_CCT4_CCT5_CCT6A_CCT7_CCT8_TCP1	MYC	True	True	False	True	True	False
Q96GD4	Q69YH5	AURKB	CDCA2	True	False	True	True	False	True
Q14289	Q14247	PTK2B	CTTN	True	True	False	True	True	False
Q06547	P51610	GABPB1	HCFC1	True	False	True	True	False	True
Q8TDV5	P63096	GPR119	GNAI1	True	True	False	True	True	False
P27361	P61978	MAPK3	HNRNPK	True	False	True	True	False	True
Q92633	O95837	LPAR1	GNA14	True	True	False	True	True	False
Q07912	P42224	TNK2	STAT1	True	True	False	True	True	False
P33981	Q00987	TTK	MDM2	True	True	False	True	True	False
O75385	Q86WV6	ULK1	STING1	True	False	True	True	False	True
P08631	Q13905	HCK	RAPGEF1	True	True	False	True	True	False
P13497	P02452	BMP1	COL1A1	True	True	False	True	True	False
Q9UM73	P10636	ALK	MAPT	True	True	False	True	True	False
COMPLEX:O00762_P0CG47	Q86UV6	UBB_UBE2C	TRIM74	True	True	False	True	True	False
P06493	Q12834	CDK1	CDC20	True	False	True	True	False	True
P24941	Q12834	CDK2	CDC20	True	False	True	True	False	True
Q00535	Q9UQB3	CDK5	CTNND2	True	True	False	True	True	False
O14757	P38936	CHEK1	CDKN1A	True	False	True	True	False	True
P38936	O14757	CDKN1A	CHEK1	True	False	False	False	False	False
Q13627	P55211	DYRK1A	CASP9	True	True	True	True	False	True
O00533	Q12955	CHL1	ANK3	True	True	False	True	True	False
Q14703	P36956	MBTPS1	SREBF1	True	True	False	True	True	False
P28358	O00470	HOXD10	MEIS1	True	True	False	True	True	False
Q13627	Q12879	DYRK1A	GRIN2A	True	True	False	True	True	False
Q92630	O95863	DYRK2	SNAI1	True	False	True	True	False	True
P00533	Q14185	EGFR	DOCK1	True	True	False	True	True	False
Q8IXL6	Q9BRK5	FAM20C	SDF4	True	True	False	True	True	False
Q8IXL6	P04275	FAM20C	VWF	True	True	False	True	True	False
P09769	P43405	FGR	SYK	True	True	False	True	True	False
Q7KZI7	Q8IVT5	MARK2	KSR1	True	False	True	True	False	True
P43405	P09769	SYK	FGR	True	True	False	False	False	False
Q9UIC8	P67775	LCMT1	PPP2CA	True	True	False	True	True	False
O14920	Q9Y6Q9	IKBKB	NCOA3	True	True	False	True	True	False
Q9H2X6	Q15038	HIPK2	DAZAP2	True	False	True	True	False	True
O14920	O43251	IKBKB	RBFOX2	True	True	False	True	True	False
O14920	P36406	IKBKB	TRIM23	True	False	True	True	False	True
Q5S007	Q9NPP4	LRRK2	NLRC4	True	True	False	True	True	False
Q16644	Q14457	MAPKAPK3	BECN1	True	True	False	True	True	False
P51955	Q07955	NEK2	SRSF1	True	True	True	True	False	True
P53350	Q14980	PLK1	NUMA1	True	False	True	True	False	True
P53350	Q8N122	PLK1	RPTOR	True	True	False	True	True	False
P46777	O15350	RPL5	TP73	True	True	False	True	True	False
Q92630	Q00613	DYRK2	HSF1	True	True	False	True	True	False
Q96M91	Q96DT5	CFAP53	DNAH11	True	True	False	True	True	False
Q05655	P11831	PRKCD	SRF	True	False	True	True	False	True
Q13882	P22681	PTK6	CBL	True	False	True	True	False	True
P51812	P16104	RPS6KA3	H2AX	True	True	False	True	True	False
O96013	P49023	PAK4	PXN	True	False	False	False	False	False
Q92630	Q9Y2V2	DYRK2	CARHSP1	True	False	False	False	False	False
Q9BYT3	P28482	STK33	MAPK1	True	True	False	True	True	False
P33981	Q96PE2	TTK	ARHGEF17	True	False	True	True	False	True
P00519	Q8IWL8	ABL1	STH	True	True	False	True	True	False
Q13535	P50549	ATR	ETV1	True	True	False	True	True	False
O14965	P49841	AURKA	GSK3B	True	False	True	True	False	True
P49841	O14965	GSK3B	AURKA	True	False	True	False	False	False
COMPLEX:P0CG48_P51668	Q86UV6	UBC_UBE2D1	TRIM74	True	True	False	True	True	False
Q96GD4	P53350	AURKB	PLK1	True	True	False	True	True	False
Q14012	Q92974	CAMK1	ARHGEF2	True	True	False	True	True	False
O00311	Q9HAW4	CDC7	CLSPN	True	True	False	True	True	False
Q07912	P31749	TNK2	AKT1	True	True	False	True	True	False
O95467	P34998	GNAS	CRHR1	True	False	False	False	False	False
P34998	O95467	CRHR1	GNAS	True	True	False	False	False	False
P49327	P04626	FASN	ERBB2	True	False	True	False	False	False
P34998	P84996	CRHR1	GNAS	True	True	False	False	False	False
P84996	P34998	GNAS	CRHR1	True	False	False	False	False	False
P34998	P63092	CRHR1	GNAS	True	True	False	False	False	False
P63092	P34998	GNAS	CRHR1	True	False	False	False	False	False
P34998	Q5JWF2	CRHR1	GNAS	True	True	False	False	False	False
Q5JWF2	P34998	GNAS	CRHR1	True	False	False	False	False	False
P20962	Q09472	PTMS	EP300	True	True	False	True	True	False
P53350	O00139	PLK1	KIF2A	True	True	False	True	True	False
Q14012	P05783	CAMK1	KRT18	True	False	False	False	False	False
Q05513	P49768	PRKCZ	PSEN1	True	True	False	True	True	False
Q9P2J9	Q15797	PDP2	SMAD1	True	False	True	True	False	True
Q00535	Q13164	CDK5	MAPK7	True	True	False	True	True	False
Q00535	P35712	CDK5	SOX6	True	False	True	True	False	True
Q13627	Q99683	DYRK1A	MAP3K5	True	True	False	True	True	False
Q9GZT5	O75581	WNT10A	LRP6	True	True	False	True	True	False
Q16539	Q13950	MAPK14	RUNX2	True	True	False	True	True	False
COMPLEX:P0CG47_P60604	Q86UV6	UBB_UBE2G2	TRIM74	True	True	False	True	True	False
COMPLEX:P62253_P62987	Q86UV6	UBA52_UBE2G1	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q13404	Q86UV6	UBA52_UBE2V1	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q16763	Q86UV6	UBA52_UBE2S	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_P62256	Q86UV6	UBB_UBE2H	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q13404	Q86UV6	UBC_UBE2V1	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q96B02	Q86UV6	UBC_UBE2W	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q5VVX9	Q86UV6	UBB_UBE2U	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q9NPD8	Q86UV6	UBA52_UBE2T	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_P63279	Q86UV6	RPS27A_UBE2I	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q9Y385	Q86UV6	UBA52_UBE2J1	TRIM74	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P62987	Q86UV6	UBA52_UBE2L5	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q7Z7E8	Q86UV6	UBB_UBE2Q1	TRIM74	True	True	False	True	True	False
COMPLEX:P62253_P62979	Q86UV6	RPS27A_UBE2G1	TRIM74	True	True	False	True	True	False
COMPLEX:P62837_P62979	Q86UV6	RPS27A_UBE2D2	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_P63146	Q86UV6	UBC_UBE2B	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q96LR5	Q86UV6	UBB_UBE2E2	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q9H832	Q86UV6	UBA52_UBE2Z	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_P68036	Q86UV6	RPS27A_UBE2L3	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_P63146	Q86UV6	UBA52_UBE2B	TRIM74	True	True	False	True	True	False
COMPLEX:O14933_P0CG47	Q86UV6	UBB_UBE2L6	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_P62256	Q86UV6	UBC_UBE2H	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q8N2K1	Q86UV6	UBB_UBE2J2	TRIM74	True	True	False	True	True	False
COMPLEX:O14933_P62979	Q86UV6	RPS27A_UBE2L6	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q9Y2X8	Q86UV6	UBB_UBE2D4	TRIM74	True	True	False	True	True	False
COMPLEX:P61086_P62979	Q86UV6	RPS27A_UBE2K	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_P61077	Q86UV6	UBB_UBE2D3	TRIM74	True	True	False	True	True	False
COMPLEX:P61088_P62979	Q86UV6	RPS27A_UBE2N	TRIM74	True	True	False	True	True	False
COMPLEX:P51965_P62987	Q86UV6	UBA52_UBE2E1	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q13404	Q86UV6	RPS27A_UBE2V1	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q9H832	Q86UV6	UBC_UBE2Z	TRIM74	True	True	False	True	True	False
COMPLEX:P62256_P62979	Q86UV6	RPS27A_UBE2H	TRIM74	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P62979	Q86UV6	RPS27A_UBE2L5	TRIM74	True	True	False	True	True	False
COMPLEX:P61088_P62987	Q86UV6	UBA52_UBE2N	TRIM74	True	True	False	True	True	False
COMPLEX:P61077_P62979	Q86UV6	RPS27A_UBE2D3	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q712K3	Q86UV6	RPS27A_UBE2R2	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q96LR5	Q86UV6	UBC_UBE2E2	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q96B02	Q86UV6	UBA52_UBE2W	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_P68036	Q86UV6	UBC_UBE2L3	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_P62837	Q86UV6	UBB_UBE2D2	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_P61081	Q86UV6	UBB_UBE2M	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q15819	Q86UV6	RPS27A_UBE2V2	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q5JXB2	Q86UV6	RPS27A_UBE2NL	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q9NR09	Q86UV6	BIRC6_UBB	TRIM74	True	True	False	True	True	False
COMPLEX:O14933_P0CG48	Q86UV6	UBC_UBE2L6	TRIM74	True	True	False	True	True	False
COMPLEX:P60604_P62979	Q86UV6	RPS27A_UBE2G2	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q7Z7E8	Q86UV6	UBA52_UBE2Q1	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_P61081	Q86UV6	UBC_UBE2M	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q9Y385	Q86UV6	RPS27A_UBE2J1	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_P51965	Q86UV6	UBC_UBE2E1	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q96LR5	Q86UV6	UBA52_UBE2E2	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q8WVN8	Q86UV6	UBC_UBE2Q2	TRIM74	True	True	False	True	True	False
COMPLEX:P51668_P62979	Q86UV6	RPS27A_UBE2D1	TRIM74	True	True	False	True	True	False
COMPLEX:P60604_P62987	Q86UV6	UBA52_UBE2G2	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_P61086	Q86UV6	UBC_UBE2K	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q5JXB2	Q86UV6	UBA52_UBE2NL	TRIM74	True	True	False	True	True	False
COMPLEX:P51965_P62979	Q86UV6	RPS27A_UBE2E1	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q9Y385	Q86UV6	UBB_UBE2J1	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q969T4	Q86UV6	UBA52_UBE2E3	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_P61086	Q86UV6	UBB_UBE2K	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q15819	Q86UV6	UBC_UBE2V2	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q96B02	Q86UV6	UBB_UBE2W	TRIM74	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P0CG48	Q86UV6	UBC_UBE2L5	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q712K3	Q86UV6	UBA52_UBE2R2	TRIM74	True	True	False	True	True	False
COMPLEX:P61086_P62987	Q86UV6	UBA52_UBE2K	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_P61088	Q86UV6	UBB_UBE2N	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q15819	Q86UV6	UBB_UBE2V2	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q8WVN8	Q86UV6	UBA52_UBE2Q2	TRIM74	True	True	False	True	True	False
COMPLEX:O00762_P62987	Q86UV6	UBA52_UBE2C	TRIM74	True	True	False	True	True	False
COMPLEX:P49459_P62979	Q86UV6	RPS27A_UBE2A	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_P62253	Q86UV6	UBC_UBE2G1	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q9H832	Q86UV6	UBB_UBE2Z	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q8N2K1	Q86UV6	UBC_UBE2J2	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q969T4	Q86UV6	RPS27A_UBE2E3	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q712K3	Q86UV6	UBC_UBE2R2	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q9H832	Q86UV6	RPS27A_UBE2Z	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q9NPD8	Q86UV6	UBC_UBE2T	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_P51965	Q86UV6	UBB_UBE2E1	TRIM74	True	True	False	True	True	False
COMPLEX:P61081_P62987	Q86UV6	UBA52_UBE2M	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_P51668	Q86UV6	UBB_UBE2D1	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_P62837	Q86UV6	UBC_UBE2D2	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_P68036	Q86UV6	UBB_UBE2L3	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q8N2K1	Q86UV6	RPS27A_UBE2J2	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_P61088	Q86UV6	UBC_UBE2N	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q9Y2X8	Q86UV6	UBA52_UBE2D4	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_P60604	Q86UV6	UBC_UBE2G2	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q96B02	Q86UV6	RPS27A_UBE2W	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q9NR09	Q86UV6	BIRC6_UBC	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q96LR5	Q86UV6	RPS27A_UBE2E2	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_P49459	Q86UV6	UBB_UBE2A	TRIM74	True	True	False	True	True	False
COMPLEX:O00762_P0CG48	Q86UV6	UBC_UBE2C	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q969T4	Q86UV6	UBB_UBE2E3	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q5JXB2	Q86UV6	UBB_UBE2NL	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q16763	Q86UV6	RPS27A_UBE2S	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q712K3	Q86UV6	UBB_UBE2R2	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q7Z7E8	Q86UV6	UBC_UBE2Q1	TRIM74	True	True	False	True	True	False
COMPLEX:P49459_P62987	Q86UV6	UBA52_UBE2A	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_P63146	Q86UV6	RPS27A_UBE2B	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_P62253	Q86UV6	UBB_UBE2G1	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q8WVN8	Q86UV6	UBB_UBE2Q2	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q8WVN8	Q86UV6	RPS27A_UBE2Q2	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q9NPD8	Q86UV6	UBB_UBE2T	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_P61077	Q86UV6	UBC_UBE2D3	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q9NR09	Q86UV6	BIRC6_UBA52	TRIM74	True	True	False	True	True	False
COMPLEX:P62256_P62987	Q86UV6	UBA52_UBE2H	TRIM74	True	True	False	True	True	False
COMPLEX:P51668_P62987	Q86UV6	UBA52_UBE2D1	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_P63279	Q86UV6	UBA52_UBE2I	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q5VVX9	Q86UV6	UBA52_UBE2U	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q13404	Q86UV6	UBB_UBE2V1	TRIM74	True	True	False	True	True	False
COMPLEX:O00762_P62979	Q86UV6	RPS27A_UBE2C	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q15819	Q86UV6	UBA52_UBE2V2	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_P68036	Q86UV6	UBA52_UBE2L3	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q9Y2X8	Q86UV6	RPS27A_UBE2D4	TRIM74	True	True	False	True	True	False
COMPLEX:P61077_P62987	Q86UV6	UBA52_UBE2D3	TRIM74	True	True	False	True	True	False
COMPLEX:P62987_Q8N2K1	Q86UV6	UBA52_UBE2J2	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q9NPD8	Q86UV6	RPS27A_UBE2T	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_Q16763	Q86UV6	UBB_UBE2S	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q5VVX9	Q86UV6	UBC_UBE2U	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q16763	Q86UV6	UBC_UBE2S	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_P63279	Q86UV6	UBB_UBE2I	TRIM74	True	True	False	True	True	False
COMPLEX:O14933_P62987	Q86UV6	UBA52_UBE2L6	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_P63279	Q86UV6	UBC_UBE2I	TRIM74	True	True	False	True	True	False
COMPLEX:P62837_P62987	Q86UV6	UBA52_UBE2D2	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q969T4	Q86UV6	UBC_UBE2E3	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q7Z7E8	Q86UV6	RPS27A_UBE2Q1	TRIM74	True	True	False	True	True	False
COMPLEX:P61081_P62979	Q86UV6	RPS27A_UBE2M	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q9Y2X8	Q86UV6	UBC_UBE2D4	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG47_P63146	Q86UV6	UBB_UBE2B	TRIM74	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P0CG47	Q86UV6	UBB_UBE2L5	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q9NR09	Q86UV6	BIRC6_RPS27A	TRIM74	True	True	False	True	True	False
COMPLEX:P0CG48_Q5JXB2	Q86UV6	UBC_UBE2NL	TRIM74	True	True	False	True	True	False
COMPLEX:P62979_Q5VVX9	Q86UV6	RPS27A_UBE2U	TRIM74	True	True	False	True	True	False
P12931	P51692	SRC	STAT5B	True	True	False	True	True	False
O60674	COMPLEX:P15509_P32927	JAK2	CSF2RA_CSF2RB	True	True	False	True	True	False
Q9Y2A7	Q6T4R5	NCKAP1	NHS	True	True	False	True	True	False
P04626	P49327	ERBB2	FASN	True	True	False	True	True	False
P29320	P10275	EPHA3	AR	True	True	False	True	True	False
P49841	Q99612	GSK3B	KLF6	True	True	False	True	True	False
P08631	P08151	HCK	GLI1	True	True	False	True	True	False
Q14680	O43524	MELK	FOXO3	True	False	True	True	False	True
Q04912	P35222	MST1R	CTNNB1	True	True	False	True	True	False
Q13153	P15336	PAK1	ATF2	True	False	True	True	False	True
O96017	Q9NY61	CHEK2	AATF	True	True	False	True	True	False
O14757	Q16143	CHEK1	SNCB	True	False	False	False	False	False
COMPLEX:P06493_P14635	Q16659	CCNB1_CDK1	MAPK6	True	True	False	True	True	False
O00141	Q99759	SGK1	MAP3K3	True	False	True	True	False	True
Q6A1A2	P31749	PDPK2P	AKT1	True	True	False	True	True	False
Q4V328	P45983	GRIPAP1	MAPK8	True	True	False	True	True	False
P49841	O15379	GSK3B	HDAC3	True	True	False	True	True	False
Q13153	P27694	PAK1	RPA1	True	True	False	True	True	False
P53350	Q13127	PLK1	REST	True	False	True	True	False	True
P53350	P36956	PLK1	SREBF1	True	True	False	True	True	False
P17252	Q8NF50	PRKCA	DOCK8	True	False	True	True	False	True
Q9Y463	P24385	DYRK1B	CCND1	True	False	True	True	False	True
P28482	Q13322	MAPK1	GRB10	True	True	False	True	True	False
Q05655	Q9H6E5	PRKCD	TUT1	True	True	False	True	True	False
O95747	P55011	OXSR1	SLC12A2	True	True	True	True	True	False
O00141	Q9HBA0	SGK1	TRPV4	True	True	False	True	True	False
Q7KZI7	Q9UQB8	MARK2	BAIAP2	True	False	True	True	False	True
Q4KMG0	O60271	CDON	SPAG9	True	True	False	True	True	False
P12931	Q9NZQ3	SRC	NCKIPSD	True	True	False	True	True	False
P00519	P12004	ABL1	PCNA	True	True	False	True	True	False
P10398	Q15796	ARAF	SMAD2	True	False	True	True	False	True
COMPLEX:P62877_Q13619_Q16531_Q96SW2	Q13422	CRBN_CUL4A_DDB1_RBX1	IKZF1	True	False	True	True	False	True
Q9UQM7	P15036	CAMK2A	ETS2	True	False	True	True	False	True
COMPLEX:P59768_P62873	Q00975	GNB1_GNG2	CACNA1B	True	False	True	True	False	True
Q8TBB1	P56750	LNX1	CLDN17	True	False	True	True	False	True
